time,SMControlTest.done,SMControlTest.s[3:0],SMControlTest.rsshr,SMControlTest.rsload,SMControlTest.rsclear,SMControlTest.n[3:0],SMControlTest.mrld,SMControlTest.mdld,SMControlTest.NUM_BITS,SMControlTest.clk,SMControlTest.errors[7:0],SMControlTest.mr[3:0],SMControlTest.reset_state[3:0],SMControlTest.rst,SMControlTest.start,SMControlTest.multiplier[31:0],SMControlTest.rs[31:0],SMControlTest.st[31:0],SMControlTest.control.clk,SMControlTest.control.done,SMControlTest.control.mdld,SMControlTest.control.mr[3:0],SMControlTest.control.mrld,SMControlTest.control.reset_state[3:0],SMControlTest.control.rsclear,SMControlTest.control.rsload,SMControlTest.control.rsshr,SMControlTest.control.rst,SMControlTest.control.start,SMControlTest.control.n[3:0],SMControlTest.control.s[3:0]
56030,z,0,0,0,0,0,0,0,100,0,0,111,1100,1,0,111,1100,0,0,z,0,111,0,1100,0,0,0,1,0,0,0
56050,z,1100,0,0,0,0,0,0,100,1,0,111,1100,1,0,111,1100,0,1,z,0,111,0,1100,0,0,0,1,0,0,1100
56060,z,1100,0,0,0,0,0,0,100,0,0,111,1100,1,0,111,1100,0,0,z,0,111,0,1100,0,0,0,1,0,0,1100
56080,z,1100,0,0,0,0,0,0,100,0,0,111,1100,0,0,111,1100,0,0,z,0,111,0,1100,0,0,0,0,0,0,1100
56100,z,0,0,0,0,0,0,0,100,1,0,111,1100,0,0,111,1100,0,1,z,0,111,0,1100,0,0,0,0,0,0,0
56120,z,0,0,0,0,0,0,0,100,0,0,111,1100,0,0,111,1100,1,0,z,0,111,0,1100,0,0,0,0,0,0,0
56150,z,0,0,0,0,1,0,0,100,0,0,111,1100,0,1,111,1100,1,0,z,0,111,0,1100,0,0,0,0,1,1,0
56170,z,0,0,0,0,1,0,0,100,0,0,111,1100,1,1,111,1100,1,0,z,0,111,0,1100,0,0,0,1,1,1,0
56190,z,1100,0,0,0,0,0,0,100,1,0,111,1100,1,1,111,1100,1,1,z,0,111,0,1100,0,0,0,1,1,0,1100
56200,z,1100,0,0,0,0,0,0,100,0,0,111,1100,1,1,111,1100,1,0,z,0,111,0,1100,0,0,0,1,1,0,1100
56220,z,1100,0,0,0,0,0,0,100,0,0,111,1100,0,1,111,1100,1,0,z,0,111,0,1100,0,0,0,0,1,0,1100
56240,z,0,0,0,0,1,0,0,100,1,0,111,1100,0,1,111,1100,1,1,z,0,111,0,1100,0,0,0,0,1,1,0
56260,z,0,0,0,0,1,0,0,100,0,0,111,1100,0,1,1000,1100,0,0,z,0,111,0,1100,0,0,0,0,1,1,0
56270,z,0,0,0,0,1,0,0,100,0,0,1000,1100,0,1,1000,1100,0,0,z,0,1000,0,1100,0,0,0,0,1,1,0
56290,z,0,0,0,0,0,0,0,100,0,0,1000,1100,0,0,1000,1100,0,0,z,0,1000,0,1100,0,0,0,0,0,0,0
56310,z,0,0,0,0,0,0,0,100,0,0,1000,1100,1,0,1000,1100,0,0,z,0,1000,0,1100,0,0,0,1,0,0,0
56330,z,1100,0,0,0,0,0,0,100,1,0,1000,1100,1,0,1000,1100,0,1,z,0,1000,0,1100,0,0,0,1,0,0,1100
56340,z,1100,0,0,0,0,0,0,100,0,0,1000,1100,1,0,1000,1100,0,0,z,0,1000,0,1100,0,0,0,1,0,0,1100
56360,z,1100,0,0,0,0,0,0,100,0,0,1000,1100,0,0,1000,1100,0,0,z,0,1000,0,1100,0,0,0,0,0,0,1100
56380,z,0,0,0,0,0,0,0,100,1,0,1000,1100,0,0,1000,1100,0,1,z,0,1000,0,1100,0,0,0,0,0,0,0
56400,z,0,0,0,0,0,0,0,100,0,0,1000,1100,0,0,1000,1100,1,0,z,0,1000,0,1100,0,0,0,0,0,0,0
56430,z,0,0,0,0,1,0,0,100,0,0,1000,1100,0,1,1000,1100,1,0,z,0,1000,0,1100,0,0,0,0,1,1,0
56450,z,0,0,0,0,1,0,0,100,0,0,1000,1100,1,1,1000,1100,1,0,z,0,1000,0,1100,0,0,0,1,1,1,0
56470,z,1100,0,0,0,0,0,0,100,1,0,1000,1100,1,1,1000,1100,1,1,z,0,1000,0,1100,0,0,0,1,1,0,1100
56480,z,1100,0,0,0,0,0,0,100,0,0,1000,1100,1,1,1000,1100,1,0,z,0,1000,0,1100,0,0,0,1,1,0,1100
56500,z,1100,0,0,0,0,0,0,100,0,0,1000,1100,0,1,1000,1100,1,0,z,0,1000,0,1100,0,0,0,0,1,0,1100
56520,z,0,0,0,0,1,0,0,100,1,0,1000,1100,0,1,1000,1100,1,1,z,0,1000,0,1100,0,0,0,0,1,1,0
56540,z,0,0,0,0,1,0,0,100,0,0,1000,1100,0,1,1001,1100,0,0,z,0,1000,0,1100,0,0,0,0,1,1,0
56550,z,0,0,0,0,1,0,0,100,0,0,1001,1100,0,1,1001,1100,0,0,z,0,1001,0,1100,0,0,0,0,1,1,0
56570,z,0,0,0,0,0,0,0,100,0,0,1001,1100,0,0,1001,1100,0,0,z,0,1001,0,1100,0,0,0,0,0,0,0
56590,z,0,0,0,0,0,0,0,100,0,0,1001,1100,1,0,1001,1100,0,0,z,0,1001,0,1100,0,0,0,1,0,0,0
56610,z,1100,0,0,0,0,0,0,100,1,0,1001,1100,1,0,1001,1100,0,1,z,0,1001,0,1100,0,0,0,1,0,0,1100
56620,z,1100,0,0,0,0,0,0,100,0,0,1001,1100,1,0,1001,1100,0,0,z,0,1001,0,1100,0,0,0,1,0,0,1100
56640,z,1100,0,0,0,0,0,0,100,0,0,1001,1100,0,0,1001,1100,0,0,z,0,1001,0,1100,0,0,0,0,0,0,1100
56660,z,0,0,0,0,0,0,0,100,1,0,1001,1100,0,0,1001,1100,0,1,z,0,1001,0,1100,0,0,0,0,0,0,0
56680,z,0,0,0,0,0,0,0,100,0,0,1001,1100,0,0,1001,1100,1,0,z,0,1001,0,1100,0,0,0,0,0,0,0
56710,z,0,0,0,0,1,0,0,100,0,0,1001,1100,0,1,1001,1100,1,0,z,0,1001,0,1100,0,0,0,0,1,1,0
56730,z,0,0,0,0,1,0,0,100,0,0,1001,1100,1,1,1001,1100,1,0,z,0,1001,0,1100,0,0,0,1,1,1,0
56750,z,1100,0,0,0,0,0,0,100,1,0,1001,1100,1,1,1001,1100,1,1,z,0,1001,0,1100,0,0,0,1,1,0,1100
56760,z,1100,0,0,0,0,0,0,100,0,0,1001,1100,1,1,1001,1100,1,0,z,0,1001,0,1100,0,0,0,1,1,0,1100
56780,z,1100,0,0,0,0,0,0,100,0,0,1001,1100,0,1,1001,1100,1,0,z,0,1001,0,1100,0,0,0,0,1,0,1100
56800,z,0,0,0,0,1,0,0,100,1,0,1001,1100,0,1,1001,1100,1,1,z,0,1001,0,1100,0,0,0,0,1,1,0
56820,z,0,0,0,0,1,0,0,100,0,0,1001,1100,0,1,1010,1100,0,0,z,0,1001,0,1100,0,0,0,0,1,1,0
56830,z,0,0,0,0,1,0,0,100,0,0,1010,1100,0,1,1010,1100,0,0,z,0,1010,0,1100,0,0,0,0,1,1,0
56850,z,0,0,0,0,0,0,0,100,0,0,1010,1100,0,0,1010,1100,0,0,z,0,1010,0,1100,0,0,0,0,0,0,0
56870,z,0,0,0,0,0,0,0,100,0,0,1010,1100,1,0,1010,1100,0,0,z,0,1010,0,1100,0,0,0,1,0,0,0
56890,z,1100,0,0,0,0,0,0,100,1,0,1010,1100,1,0,1010,1100,0,1,z,0,1010,0,1100,0,0,0,1,0,0,1100
56900,z,1100,0,0,0,0,0,0,100,0,0,1010,1100,1,0,1010,1100,0,0,z,0,1010,0,1100,0,0,0,1,0,0,1100
56920,z,1100,0,0,0,0,0,0,100,0,0,1010,1100,0,0,1010,1100,0,0,z,0,1010,0,1100,0,0,0,0,0,0,1100
56940,z,0,0,0,0,0,0,0,100,1,0,1010,1100,0,0,1010,1100,0,1,z,0,1010,0,1100,0,0,0,0,0,0,0
56960,z,0,0,0,0,0,0,0,100,0,0,1010,1100,0,0,1010,1100,1,0,z,0,1010,0,1100,0,0,0,0,0,0,0
56990,z,0,0,0,0,1,0,0,100,0,0,1010,1100,0,1,1010,1100,1,0,z,0,1010,0,1100,0,0,0,0,1,1,0
57010,z,0,0,0,0,1,0,0,100,0,0,1010,1100,1,1,1010,1100,1,0,z,0,1010,0,1100,0,0,0,1,1,1,0
57030,z,1100,0,0,0,0,0,0,100,1,0,1010,1100,1,1,1010,1100,1,1,z,0,1010,0,1100,0,0,0,1,1,0,1100
57040,z,1100,0,0,0,0,0,0,100,0,0,1010,1100,1,1,1010,1100,1,0,z,0,1010,0,1100,0,0,0,1,1,0,1100
57060,z,1100,0,0,0,0,0,0,100,0,0,1010,1100,0,1,1010,1100,1,0,z,0,1010,0,1100,0,0,0,0,1,0,1100
57080,z,0,0,0,0,1,0,0,100,1,0,1010,1100,0,1,1010,1100,1,1,z,0,1010,0,1100,0,0,0,0,1,1,0
57100,z,0,0,0,0,1,0,0,100,0,0,1010,1100,0,1,1011,1100,0,0,z,0,1010,0,1100,0,0,0,0,1,1,0
57110,z,0,0,0,0,1,0,0,100,0,0,1011,1100,0,1,1011,1100,0,0,z,0,1011,0,1100,0,0,0,0,1,1,0
57130,z,0,0,0,0,0,0,0,100,0,0,1011,1100,0,0,1011,1100,0,0,z,0,1011,0,1100,0,0,0,0,0,0,0
57150,z,0,0,0,0,0,0,0,100,0,0,1011,1100,1,0,1011,1100,0,0,z,0,1011,0,1100,0,0,0,1,0,0,0
57170,z,1100,0,0,0,0,0,0,100,1,0,1011,1100,1,0,1011,1100,0,1,z,0,1011,0,1100,0,0,0,1,0,0,1100
57180,z,1100,0,0,0,0,0,0,100,0,0,1011,1100,1,0,1011,1100,0,0,z,0,1011,0,1100,0,0,0,1,0,0,1100
57200,z,1100,0,0,0,0,0,0,100,0,0,1011,1100,0,0,1011,1100,0,0,z,0,1011,0,1100,0,0,0,0,0,0,1100
57220,z,0,0,0,0,0,0,0,100,1,0,1011,1100,0,0,1011,1100,0,1,z,0,1011,0,1100,0,0,0,0,0,0,0
57240,z,0,0,0,0,0,0,0,100,0,0,1011,1100,0,0,1011,1100,1,0,z,0,1011,0,1100,0,0,0,0,0,0,0
57270,z,0,0,0,0,1,0,0,100,0,0,1011,1100,0,1,1011,1100,1,0,z,0,1011,0,1100,0,0,0,0,1,1,0
57290,z,0,0,0,0,1,0,0,100,0,0,1011,1100,1,1,1011,1100,1,0,z,0,1011,0,1100,0,0,0,1,1,1,0
57310,z,1100,0,0,0,0,0,0,100,1,0,1011,1100,1,1,1011,1100,1,1,z,0,1011,0,1100,0,0,0,1,1,0,1100
57320,z,1100,0,0,0,0,0,0,100,0,0,1011,1100,1,1,1011,1100,1,0,z,0,1011,0,1100,0,0,0,1,1,0,1100
57340,z,1100,0,0,0,0,0,0,100,0,0,1011,1100,0,1,1011,1100,1,0,z,0,1011,0,1100,0,0,0,0,1,0,1100
57360,z,0,0,0,0,1,0,0,100,1,0,1011,1100,0,1,1011,1100,1,1,z,0,1011,0,1100,0,0,0,0,1,1,0
57380,z,0,0,0,0,1,0,0,100,0,0,1011,1100,0,1,1100,1100,0,0,z,0,1011,0,1100,0,0,0,0,1,1,0
57390,z,0,0,0,0,1,0,0,100,0,0,1100,1100,0,1,1100,1100,0,0,z,0,1100,0,1100,0,0,0,0,1,1,0
57410,z,0,0,0,0,0,0,0,100,0,0,1100,1100,0,0,1100,1100,0,0,z,0,1100,0,1100,0,0,0,0,0,0,0
57430,z,0,0,0,0,0,0,0,100,0,0,1100,1100,1,0,1100,1100,0,0,z,0,1100,0,1100,0,0,0,1,0,0,0
57450,z,1100,0,0,0,0,0,0,100,1,0,1100,1100,1,0,1100,1100,0,1,z,0,1100,0,1100,0,0,0,1,0,0,1100
57460,z,1100,0,0,0,0,0,0,100,0,0,1100,1100,1,0,1100,1100,0,0,z,0,1100,0,1100,0,0,0,1,0,0,1100
57480,z,1100,0,0,0,0,0,0,100,0,0,1100,1100,0,0,1100,1100,0,0,z,0,1100,0,1100,0,0,0,0,0,0,1100
57500,z,0,0,0,0,0,0,0,100,1,0,1100,1100,0,0,1100,1100,0,1,z,0,1100,0,1100,0,0,0,0,0,0,0
57520,z,0,0,0,0,0,0,0,100,0,0,1100,1100,0,0,1100,1100,1,0,z,0,1100,0,1100,0,0,0,0,0,0,0
57550,z,0,0,0,0,1,0,0,100,0,0,1100,1100,0,1,1100,1100,1,0,z,0,1100,0,1100,0,0,0,0,1,1,0
57570,z,0,0,0,0,1,0,0,100,0,0,1100,1100,1,1,1100,1100,1,0,z,0,1100,0,1100,0,0,0,1,1,1,0
57590,z,1100,0,0,0,0,0,0,100,1,0,1100,1100,1,1,1100,1100,1,1,z,0,1100,0,1100,0,0,0,1,1,0,1100
57600,z,1100,0,0,0,0,0,0,100,0,0,1100,1100,1,1,1100,1100,1,0,z,0,1100,0,1100,0,0,0,1,1,0,1100
57620,z,1100,0,0,0,0,0,0,100,0,0,1100,1100,0,1,1100,1100,1,0,z,0,1100,0,1100,0,0,0,0,1,0,1100
57640,z,0,0,0,0,1,0,0,100,1,0,1100,1100,0,1,1100,1100,1,1,z,0,1100,0,1100,0,0,0,0,1,1,0
57660,z,0,0,0,0,1,0,0,100,0,0,1100,1100,0,1,1101,1100,0,0,z,0,1100,0,1100,0,0,0,0,1,1,0
57670,z,0,0,0,0,1,0,0,100,0,0,1101,1100,0,1,1101,1100,0,0,z,0,1101,0,1100,0,0,0,0,1,1,0
57690,z,0,0,0,0,0,0,0,100,0,0,1101,1100,0,0,1101,1100,0,0,z,0,1101,0,1100,0,0,0,0,0,0,0
57710,z,0,0,0,0,0,0,0,100,0,0,1101,1100,1,0,1101,1100,0,0,z,0,1101,0,1100,0,0,0,1,0,0,0
57730,z,1100,0,0,0,0,0,0,100,1,0,1101,1100,1,0,1101,1100,0,1,z,0,1101,0,1100,0,0,0,1,0,0,1100
57740,z,1100,0,0,0,0,0,0,100,0,0,1101,1100,1,0,1101,1100,0,0,z,0,1101,0,1100,0,0,0,1,0,0,1100
57760,z,1100,0,0,0,0,0,0,100,0,0,1101,1100,0,0,1101,1100,0,0,z,0,1101,0,1100,0,0,0,0,0,0,1100
57780,z,0,0,0,0,0,0,0,100,1,0,1101,1100,0,0,1101,1100,0,1,z,0,1101,0,1100,0,0,0,0,0,0,0
57800,z,0,0,0,0,0,0,0,100,0,0,1101,1100,0,0,1101,1100,1,0,z,0,1101,0,1100,0,0,0,0,0,0,0
57830,z,0,0,0,0,1,0,0,100,0,0,1101,1100,0,1,1101,1100,1,0,z,0,1101,0,1100,0,0,0,0,1,1,0
57850,z,0,0,0,0,1,0,0,100,0,0,1101,1100,1,1,1101,1100,1,0,z,0,1101,0,1100,0,0,0,1,1,1,0
57870,z,1100,0,0,0,0,0,0,100,1,0,1101,1100,1,1,1101,1100,1,1,z,0,1101,0,1100,0,0,0,1,1,0,1100
57880,z,1100,0,0,0,0,0,0,100,0,0,1101,1100,1,1,1101,1100,1,0,z,0,1101,0,1100,0,0,0,1,1,0,1100
57900,z,1100,0,0,0,0,0,0,100,0,0,1101,1100,0,1,1101,1100,1,0,z,0,1101,0,1100,0,0,0,0,1,0,1100
57920,z,0,0,0,0,1,0,0,100,1,0,1101,1100,0,1,1101,1100,1,1,z,0,1101,0,1100,0,0,0,0,1,1,0
57940,z,0,0,0,0,1,0,0,100,0,0,1101,1100,0,1,1110,1100,0,0,z,0,1101,0,1100,0,0,0,0,1,1,0
57950,z,0,0,0,0,1,0,0,100,0,0,1110,1100,0,1,1110,1100,0,0,z,0,1110,0,1100,0,0,0,0,1,1,0
57970,z,0,0,0,0,0,0,0,100,0,0,1110,1100,0,0,1110,1100,0,0,z,0,1110,0,1100,0,0,0,0,0,0,0
57990,z,0,0,0,0,0,0,0,100,0,0,1110,1100,1,0,1110,1100,0,0,z,0,1110,0,1100,0,0,0,1,0,0,0
58010,z,1100,0,0,0,0,0,0,100,1,0,1110,1100,1,0,1110,1100,0,1,z,0,1110,0,1100,0,0,0,1,0,0,1100
58020,z,1100,0,0,0,0,0,0,100,0,0,1110,1100,1,0,1110,1100,0,0,z,0,1110,0,1100,0,0,0,1,0,0,1100
58040,z,1100,0,0,0,0,0,0,100,0,0,1110,1100,0,0,1110,1100,0,0,z,0,1110,0,1100,0,0,0,0,0,0,1100
58060,z,0,0,0,0,0,0,0,100,1,0,1110,1100,0,0,1110,1100,0,1,z,0,1110,0,1100,0,0,0,0,0,0,0
58080,z,0,0,0,0,0,0,0,100,0,0,1110,1100,0,0,1110,1100,1,0,z,0,1110,0,1100,0,0,0,0,0,0,0
58110,z,0,0,0,0,1,0,0,100,0,0,1110,1100,0,1,1110,1100,1,0,z,0,1110,0,1100,0,0,0,0,1,1,0
58130,z,0,0,0,0,1,0,0,100,0,0,1110,1100,1,1,1110,1100,1,0,z,0,1110,0,1100,0,0,0,1,1,1,0
58150,z,1100,0,0,0,0,0,0,100,1,0,1110,1100,1,1,1110,1100,1,1,z,0,1110,0,1100,0,0,0,1,1,0,1100
58160,z,1100,0,0,0,0,0,0,100,0,0,1110,1100,1,1,1110,1100,1,0,z,0,1110,0,1100,0,0,0,1,1,0,1100
58180,z,1100,0,0,0,0,0,0,100,0,0,1110,1100,0,1,1110,1100,1,0,z,0,1110,0,1100,0,0,0,0,1,0,1100
58200,z,0,0,0,0,1,0,0,100,1,0,1110,1100,0,1,1110,1100,1,1,z,0,1110,0,1100,0,0,0,0,1,1,0
58220,z,0,0,0,0,1,0,0,100,0,0,1110,1100,0,1,1111,1100,0,0,z,0,1110,0,1100,0,0,0,0,1,1,0
58230,z,0,0,0,0,1,0,0,100,0,0,1111,1100,0,1,1111,1100,0,0,z,0,1111,0,1100,0,0,0,0,1,1,0
58250,z,0,0,0,0,0,0,0,100,0,0,1111,1100,0,0,1111,1100,0,0,z,0,1111,0,1100,0,0,0,0,0,0,0
58270,z,0,0,0,0,0,0,0,100,0,0,1111,1100,1,0,1111,1100,0,0,z,0,1111,0,1100,0,0,0,1,0,0,0
58290,z,1100,0,0,0,0,0,0,100,1,0,1111,1100,1,0,1111,1100,0,1,z,0,1111,0,1100,0,0,0,1,0,0,1100
58300,z,1100,0,0,0,0,0,0,100,0,0,1111,1100,1,0,1111,1100,0,0,z,0,1111,0,1100,0,0,0,1,0,0,1100
58320,z,1100,0,0,0,0,0,0,100,0,0,1111,1100,0,0,1111,1100,0,0,z,0,1111,0,1100,0,0,0,0,0,0,1100
58340,z,0,0,0,0,0,0,0,100,1,0,1111,1100,0,0,1111,1100,0,1,z,0,1111,0,1100,0,0,0,0,0,0,0
58360,z,0,0,0,0,0,0,0,100,0,0,1111,1100,0,0,1111,1100,1,0,z,0,1111,0,1100,0,0,0,0,0,0,0
58390,z,0,0,0,0,1,0,0,100,0,0,1111,1100,0,1,1111,1100,1,0,z,0,1111,0,1100,0,0,0,0,1,1,0
58410,z,0,0,0,0,1,0,0,100,0,0,1111,1100,1,1,1111,1100,1,0,z,0,1111,0,1100,0,0,0,1,1,1,0
58430,z,1100,0,0,0,0,0,0,100,1,0,1111,1100,1,1,1111,1100,1,1,z,0,1111,0,1100,0,0,0,1,1,0,1100
58440,z,1100,0,0,0,0,0,0,100,0,0,1111,1100,1,1,1111,1100,1,0,z,0,1111,0,1100,0,0,0,1,1,0,1100
58460,z,1100,0,0,0,0,0,0,100,0,0,1111,1100,0,1,1111,1100,1,0,z,0,1111,0,1100,0,0,0,0,1,0,1100
58480,z,0,0,0,0,1,0,0,100,1,0,1111,1100,0,1,1111,1100,1,1,z,0,1111,0,1100,0,0,0,0,1,1,0
58500,z,0,0,0,0,1,0,0,100,0,0,1111,1100,0,1,10000,1101,10,0,z,0,1111,0,1100,0,0,0,0,1,1,0
58510,z,0,0,0,0,1,0,0,100,0,0,1111,1101,0,1,10000,1101,10,0,z,0,1111,0,1101,0,0,0,0,1,1,0
58520,z,0,0,0,0,1,0,0,100,0,0,1111,1101,0,1,0,1101,0,0,z,0,1111,0,1101,0,0,0,0,1,1,0
58530,z,0,0,0,0,1,0,0,100,0,0,0,1101,0,1,0,1101,0,0,z,0,0,0,1101,0,0,0,0,1,1,0
58550,z,0,0,0,0,0,0,0,100,0,0,0,1101,0,0,0,1101,0,0,z,0,0,0,1101,0,0,0,0,0,0,0
58570,z,0,0,0,0,0,0,0,100,0,0,0,1101,1,0,0,1101,0,0,z,0,0,0,1101,0,0,0,1,0,0,0
58590,z,1101,0,0,0,0,0,0,100,1,0,0,1101,1,0,0,1101,0,1,z,0,0,0,1101,0,0,0,1,0,0,1101
58600,z,1101,0,0,0,0,0,0,100,0,0,0,1101,1,0,0,1101,0,0,z,0,0,0,1101,0,0,0,1,0,0,1101
58620,z,1101,0,0,0,0,0,0,100,0,0,0,1101,0,0,0,1101,0,0,z,0,0,0,1101,0,0,0,0,0,0,1101
58640,z,0,0,0,0,0,0,0,100,1,0,0,1101,0,0,0,1101,0,1,z,0,0,0,1101,0,0,0,0,0,0,0
58660,z,0,0,0,0,0,0,0,100,0,0,0,1101,0,0,0,1101,1,0,z,0,0,0,1101,0,0,0,0,0,0,0
58690,z,0,0,0,0,1,0,0,100,0,0,0,1101,0,1,0,1101,1,0,z,0,0,0,1101,0,0,0,0,1,1,0
58710,z,0,0,0,0,1,0,0,100,0,0,0,1101,1,1,0,1101,1,0,z,0,0,0,1101,0,0,0,1,1,1,0
58730,z,1101,0,0,0,0,0,0,100,1,0,0,1101,1,1,0,1101,1,1,z,0,0,0,1101,0,0,0,1,1,0,1101
58740,z,1101,0,0,0,0,0,0,100,0,0,0,1101,1,1,0,1101,1,0,z,0,0,0,1101,0,0,0,1,1,0,1101
58760,z,1101,0,0,0,0,0,0,100,0,0,0,1101,0,1,0,1101,1,0,z,0,0,0,1101,0,0,0,0,1,0,1101
58780,z,0,0,0,0,1,0,0,100,1,0,0,1101,0,1,0,1101,1,1,z,0,0,0,1101,0,0,0,0,1,1,0
58800,z,0,0,0,0,1,0,0,100,0,0,0,1101,0,1,1,1101,0,0,z,0,0,0,1101,0,0,0,0,1,1,0
58810,z,0,0,0,0,1,0,0,100,0,0,1,1101,0,1,1,1101,0,0,z,0,1,0,1101,0,0,0,0,1,1,0
58830,z,0,0,0,0,0,0,0,100,0,0,1,1101,0,0,1,1101,0,0,z,0,1,0,1101,0,0,0,0,0,0,0
58850,z,0,0,0,0,0,0,0,100,0,0,1,1101,1,0,1,1101,0,0,z,0,1,0,1101,0,0,0,1,0,0,0
58870,z,1101,0,0,0,0,0,0,100,1,0,1,1101,1,0,1,1101,0,1,z,0,1,0,1101,0,0,0,1,0,0,1101
58880,z,1101,0,0,0,0,0,0,100,0,0,1,1101,1,0,1,1101,0,0,z,0,1,0,1101,0,0,0,1,0,0,1101
58900,z,1101,0,0,0,0,0,0,100,0,0,1,1101,0,0,1,1101,0,0,z,0,1,0,1101,0,0,0,0,0,0,1101
58920,z,0,0,0,0,0,0,0,100,1,0,1,1101,0,0,1,1101,0,1,z,0,1,0,1101,0,0,0,0,0,0,0
58940,z,0,0,0,0,0,0,0,100,0,0,1,1101,0,0,1,1101,1,0,z,0,1,0,1101,0,0,0,0,0,0,0
58970,z,0,0,0,0,1,0,0,100,0,0,1,1101,0,1,1,1101,1,0,z,0,1,0,1101,0,0,0,0,1,1,0
58990,z,0,0,0,0,1,0,0,100,0,0,1,1101,1,1,1,1101,1,0,z,0,1,0,1101,0,0,0,1,1,1,0
59010,z,1101,0,0,0,0,0,0,100,1,0,1,1101,1,1,1,1101,1,1,z,0,1,0,1101,0,0,0,1,1,0,1101
59020,z,1101,0,0,0,0,0,0,100,0,0,1,1101,1,1,1,1101,1,0,z,0,1,0,1101,0,0,0,1,1,0,1101
59040,z,1101,0,0,0,0,0,0,100,0,0,1,1101,0,1,1,1101,1,0,z,0,1,0,1101,0,0,0,0,1,0,1101
59060,z,0,0,0,0,1,0,0,100,1,0,1,1101,0,1,1,1101,1,1,z,0,1,0,1101,0,0,0,0,1,1,0
59080,z,0,0,0,0,1,0,0,100,0,0,1,1101,0,1,10,1101,0,0,z,0,1,0,1101,0,0,0,0,1,1,0
59090,z,0,0,0,0,1,0,0,100,0,0,10,1101,0,1,10,1101,0,0,z,0,10,0,1101,0,0,0,0,1,1,0
59110,z,0,0,0,0,0,0,0,100,0,0,10,1101,0,0,10,1101,0,0,z,0,10,0,1101,0,0,0,0,0,0,0
59130,z,0,0,0,0,0,0,0,100,0,0,10,1101,1,0,10,1101,0,0,z,0,10,0,1101,0,0,0,1,0,0,0
59150,z,1101,0,0,0,0,0,0,100,1,0,10,1101,1,0,10,1101,0,1,z,0,10,0,1101,0,0,0,1,0,0,1101
59160,z,1101,0,0,0,0,0,0,100,0,0,10,1101,1,0,10,1101,0,0,z,0,10,0,1101,0,0,0,1,0,0,1101
59180,z,1101,0,0,0,0,0,0,100,0,0,10,1101,0,0,10,1101,0,0,z,0,10,0,1101,0,0,0,0,0,0,1101
59200,z,0,0,0,0,0,0,0,100,1,0,10,1101,0,0,10,1101,0,1,z,0,10,0,1101,0,0,0,0,0,0,0
59220,z,0,0,0,0,0,0,0,100,0,0,10,1101,0,0,10,1101,1,0,z,0,10,0,1101,0,0,0,0,0,0,0
59250,z,0,0,0,0,1,0,0,100,0,0,10,1101,0,1,10,1101,1,0,z,0,10,0,1101,0,0,0,0,1,1,0
59270,z,0,0,0,0,1,0,0,100,0,0,10,1101,1,1,10,1101,1,0,z,0,10,0,1101,0,0,0,1,1,1,0
59290,z,1101,0,0,0,0,0,0,100,1,0,10,1101,1,1,10,1101,1,1,z,0,10,0,1101,0,0,0,1,1,0,1101
59300,z,1101,0,0,0,0,0,0,100,0,0,10,1101,1,1,10,1101,1,0,z,0,10,0,1101,0,0,0,1,1,0,1101
59320,z,1101,0,0,0,0,0,0,100,0,0,10,1101,0,1,10,1101,1,0,z,0,10,0,1101,0,0,0,0,1,0,1101
59340,z,0,0,0,0,1,0,0,100,1,0,10,1101,0,1,10,1101,1,1,z,0,10,0,1101,0,0,0,0,1,1,0
59360,z,0,0,0,0,1,0,0,100,0,0,10,1101,0,1,11,1101,0,0,z,0,10,0,1101,0,0,0,0,1,1,0
59370,z,0,0,0,0,1,0,0,100,0,0,11,1101,0,1,11,1101,0,0,z,0,11,0,1101,0,0,0,0,1,1,0
59390,z,0,0,0,0,0,0,0,100,0,0,11,1101,0,0,11,1101,0,0,z,0,11,0,1101,0,0,0,0,0,0,0
59410,z,0,0,0,0,0,0,0,100,0,0,11,1101,1,0,11,1101,0,0,z,0,11,0,1101,0,0,0,1,0,0,0
59430,z,1101,0,0,0,0,0,0,100,1,0,11,1101,1,0,11,1101,0,1,z,0,11,0,1101,0,0,0,1,0,0,1101
59440,z,1101,0,0,0,0,0,0,100,0,0,11,1101,1,0,11,1101,0,0,z,0,11,0,1101,0,0,0,1,0,0,1101
59460,z,1101,0,0,0,0,0,0,100,0,0,11,1101,0,0,11,1101,0,0,z,0,11,0,1101,0,0,0,0,0,0,1101
59480,z,0,0,0,0,0,0,0,100,1,0,11,1101,0,0,11,1101,0,1,z,0,11,0,1101,0,0,0,0,0,0,0
59500,z,0,0,0,0,0,0,0,100,0,0,11,1101,0,0,11,1101,1,0,z,0,11,0,1101,0,0,0,0,0,0,0
59530,z,0,0,0,0,1,0,0,100,0,0,11,1101,0,1,11,1101,1,0,z,0,11,0,1101,0,0,0,0,1,1,0
59550,z,0,0,0,0,1,0,0,100,0,0,11,1101,1,1,11,1101,1,0,z,0,11,0,1101,0,0,0,1,1,1,0
59570,z,1101,0,0,0,0,0,0,100,1,0,11,1101,1,1,11,1101,1,1,z,0,11,0,1101,0,0,0,1,1,0,1101
59580,z,1101,0,0,0,0,0,0,100,0,0,11,1101,1,1,11,1101,1,0,z,0,11,0,1101,0,0,0,1,1,0,1101
